"ref_id","source_seed","raw_citation","authors","title","year","doi","status","screening_paper_id","crossref_confidence","notes"
"snow_00703","WangAgentsSE2025","","Madaan, A., Tandon, N., Gupta, P., Hallinan, S., Gao, L., Wiegreffe, S., Alon, U., Dziri, N., Prabhumoye, S., Yang, Y., Welleck, S., Majumder, B.P., Gupta, S., Yazdanbakhsh, A., Clark, P.","Self-refine: Iterative refinement with self-feedback.","2023","2303.17651","excluded_via_snowball","doi:2303.17651","","extraction:llm"
"snow_00704","WangAgentsSE2025","","Ma, Y., Yu, Y., Li, S., Jiang, Y., Guo, Y., Zhang, Y., Xie, Y., Liao, X.","Bridging code semantic and llms: Semantic chain-of-thought prompting for code generation.","2023","2310.10698","excluded_via_snowball","doi:2310.10698","","extraction:llm"
"snow_00705","WangAgentsSE2025","","Niu, C., Li, C., Ng, V., Ge, J., Huang, L., Luo, B.","Spt-code: Sequence-to-sequence pre-training for learning source code representations.","2022","","excluded_via_snowball","hash:4c9264ecf476","0.56","extraction:llm;crossref_no_match"
"snow_00706","WangAgentsSE2025","","Nashid, N., Sintaha, M., Mesbah, A.","Retrieval-based prompt selection for code-related few-shot learning.","2023","10.1109/icse48619.2023.00205","excluded_via_snowball","doi:10.1109/icse48619.2023.00205","1.03","extraction:llm"
"snow_00707","WangAgentsSE2025","","Ochs, M., Narasimhan, K., Mezini, M.","Evaluating and improving transformers pre-trained on asts for code completion.","2023","10.1109/saner56733.2023.00096","excluded_via_snowball","doi:10.1109/saner56733.2023.00096","1.03","extraction:llm"
"snow_00708","WangAgentsSE2025","","Pan, R., Ibrahimzada, A., Krishna, R., Sankar, D., Wassi, L., Merler, M., Sobolev, B., Pavuluri, R., Sinha, S., Jabbarvand, R.","Understanding the effectiveness of large language models in code translation.","2023","2308.03109","excluded_via_snowball","doi:2308.03109","","extraction:llm"
"snow_00709","WangAgentsSE2025","","Pan, R., Ibrahimzada, A.R., Krishna, R., Sankar, D., Wassi, L.P., Merler, M., Sobolev, B., Pavuluri, R., Sinha, S., Jabbarvand, R.","Lost in translation: A study of bugs introduced by large language models while translating code.","2024","10.1145/3597503.3639226","excluded_via_snowball","doi:10.1145/3597503.3639226","1.03","extraction:llm"
"snow_00710","WangAgentsSE2025","","Paul, D., Ismayilzada, M., Peyrard, M., Borges, B., Bosselut, A., West, R., Faltings, B.","Refiner: Reasoning feedback on intermediate representations.","2023","2304.01904","excluded_via_snowball","doi:2304.01904","","extraction:llm"
"snow_00711","WangAgentsSE2025","","Poesia, G., Polozov, O., Le, V., Tiwari, A., Soares, G., Meek, C., Gulwani, S.","Synchromesh: Reliable code generation from pre-trained language models.","2022","2201.11227","excluded_via_snowball","doi:2201.11227","","extraction:llm"
"snow_00712","WangAgentsSE2025","","Patel, A., Reddy, S., Bahdanau, D., Dasigi, P.","Evaluating in-context learning of libraries for code generation.","2023","2311.09635","excluded_via_snowball","doi:2311.09635","","extraction:llm"
"snow_00713","WangAgentsSE2025","","Roziere, B., Gehring, J., Gloeckle, F., Sootla, S., Gat, I., Tan, X.E., Adi, Y., Liu, J., Remez, T., Rapin, J., et al.","Code llama: Open foundation models for code.","2023","2308.12950","excluded_via_snowball","doi:2308.12950","","extraction:llm"
"snow_00714","WangAgentsSE2025","","Reiss, S.P., Miao, Y., Xin, Q.","Seeking the user interface.","2014","10.1145/2642937.2642976","excluded_via_snowball","doi:10.1145/2642937.2642976","1.03","extraction:llm"
"snow_00715","WangAgentsSE2025","","Svyatkovskiy, A., Deng, S.K., Fu, S., Sundaresan, N.","Intellicode compose: code generation using transformer.","2020","10.1145/3368089.3417058","excluded_via_snowball","doi:10.1145/3368089.3417058","1.03","extraction:llm"
"snow_00716","WangAgentsSE2025","","Sun, W., Fang, C., You, Y., Miao, Y., Liu, Y., Li, Y., Deng, G., Huang, S., Chen, Y., Zhang, Q., et al.","Automatic code summarization via chatgpt: How far are we?","2023","2305.12865","excluded_via_snowball","doi:2305.12865","","extraction:llm"
"snow_00717","WangAgentsSE2025","","Shojaee, P., Jain, A., Tipirneni, S., Reddy, C.K.","Execution-based code generation using deep reinforcement learning.","2023","2301.13816","excluded_via_snowball","doi:2301.13816","","extraction:llm"
"snow_00718","WangAgentsSE2025","","Shrivastava, D., Kocetkov, D., Vries, H., Bahdanau, D., Scholak, T.","Repofusion: Training code models to understand your repository.","2023","2306.10998","excluded_via_snowball","doi:2306.10998","","extraction:llm"
"snow_00719","WangAgentsSE2025","","Sen, S.K., Karmakar, G.C., Pang, S.","Critical data detection for dynamically adjustable product quality in iiot-enabled manufacturing.","2023","10.1109/access.2023.3276942","excluded_via_snowball","doi:10.1109/access.2023.3276942","1.03","extraction:llm"
"snow_00720","WangAgentsSE2025","","Su, Y., Liao, D., Xing, Z., Huang, Q., Xu, X., Lu, Q.","Enhancing exploratory testing by large language model and knowledge graph.","2023","10.1145/3597503.3639157","already_in_corpus","","1.0","extraction:llm"
"snow_00721","WangAgentsSE2025","","Sun, C., Sheng, Y., Padon, O., Barrett, C.W.","Clover: Closed-loop verifiable code generation.","2023","2310.17807","excluded_via_snowball","doi:2310.17807","","extraction:llm"
"snow_00722","WangAgentsSE2025","","Shin, J., Tang, C., Mohati, T., Nayebi, M., Wang, S., Hemmati, H.","Prompt engineering or fine tuning: An empirical assessment of large language models in automated software engineering tasks.","2023","2310.10508","excluded_via_snowball","doi:2310.10508","","extraction:llm"
"snow_00723","WangAgentsSE2025","","Shi, E., Wang, Y., Du, L., Zhang, H., Han, S., Zhang, D., Sun, H.","Cast: Enhancing code summarization with hierarchical splitting and reconstruction of abstract syntax trees.","2021","2108.12987","excluded_via_snowball","doi:2108.12987","","extraction:llm"
"snow_00724","WangAgentsSE2025","","Shi, E., Wang, Y., Du, L., Zhang, H., Han, S., Zhang, D., Sun, H.","Cocoast: representing source code via hierarchical splitting and reconstruction of abstract syntax trees.","2023","10.1007/s10664-023-10378-9","excluded_via_snowball","doi:10.1007/s10664-023-10378-9","1.03","extraction:llm"
"snow_00725","WangAgentsSE2025","","Shi, E., Wang, Y., Gu, W., Du, L., Zhang, H., Han, S., Zhang, D., Sun, H.","Cocosoda: Effective contrastive learning for code search.","2023","10.1109/icse48619.2023.00185","excluded_via_snowball","doi:10.1109/icse48619.2023.00185","1.03","extraction:llm"
"snow_00726","WangAgentsSE2025","","Shi, E., Wang, Y., Tao, W., Du, L., Zhang, H., Han, S., Zhang, D., Sun, H.","Race: Retrieval-augmented commit message generation.","2022","2203.02700","excluded_via_snowball","doi:2203.02700","","extraction:llm"
"snow_00727","WangAgentsSE2025","","Shi, E., Wang, Y., Zhang, H., Du, L., Han, S., Zhang, D., Sun, H.","Towards efficient fine-tuning of pre-trained code models: An experimental study and beyond.","2023","10.1145/3597926.3598036","excluded_via_snowball","doi:10.1145/3597926.3598036","1.03","extraction:llm"
"snow_00728","WangAgentsSE2025","","Shu, Y., Yu, Z., Li, Y., Karlsson, B.F., Ma, T., Qu, Y., Lin, C.-Y.","Tiara: Multi-grained retrieval for robust question answering over large knowledge bases.","2022","2210.12925","excluded_via_snowball","doi:2210.12925","","extraction:llm"
"snow_00729","WangAgentsSE2025","","Shen, B., Zhang, J., Chen, T., Zan, D., Geng, B., Fu, A., Zeng, M., Yu, A., Ji, J., Zhao, J., et al.","Pangu-coder2: Boosting large language models for code with ranking feedback.","2023","2307.14936","excluded_via_snowball","doi:2307.14936","","extraction:llm"
"snow_00730","WangAgentsSE2025","","Shi, E., Zhang, F., Wang, Y., Chen, B., Du, L., Zhang, H., Han, S., Zhang, D., Sun, H.","Sotana: The open-source software development assistant.","2023","2308.13416","excluded_via_snowball","doi:2308.13416","","extraction:llm"
"snow_00731","WangAgentsSE2025","","Tian, Z., Chen, J.","Test-case-driven programming understanding in large language models for better code generation.","2023","2309.16120","excluded_via_snowball","doi:2309.16120","","extraction:llm"
"snow_00732","WangAgentsSE2025","","Thoppilan, R., De Freitas, D., Hall, J., Shazeer, N., Kulshreshtha, A., Cheng, H.-T., Jin, A., Bos, T., Baker, L., Du, Y., et al.","Lamda: Language models for dialog applications.","2022","2201.08239","excluded_via_snowball","doi:2201.08239","","extraction:llm"
"snow_00733","WangAgentsSE2025","","Tao, W., Zhou, Y., Wang, Y., Zhang, H., Wang, H., Zhang, W.","Kadel: Knowledge-aware denoising learning for commit message generation.","2024","10.1145/3643675","excluded_via_snowball","doi:10.1145/3643675","1.03","extraction:llm"
"snow_00734","WangAgentsSE2025","","Wang, D., Chen, B., Li, S., Luo, W., Peng, S., Dong, W., Liao, X.-k.","One adapter for all programming languages? adapter tuning for code search and summarization.","2023","10.1109/icse48619.2023.00013","excluded_via_snowball","doi:10.1109/icse48619.2023.00013","1.03","extraction:llm"
"snow_00735","WangAgentsSE2025","","Wei, J., Durrett, G., Dillig, I.","Coeditor: Leveraging contextual changes for multi-round code auto-editing.","2023","2305.18584","excluded_via_snowball","doi:2305.18584","","extraction:llm"
"snow_00736","WangAgentsSE2025","","Wang, Y., Guo, L., Shi, E., Chen, W., Chen, J., Zhong, W., Wang, M., Li, H., Zhang, H., Lyu, Z., et al.","You augment me: Exploring chatgpt-based data augmentation for semantic code search.","2023","10.1109/icsme58846.2023.00014","already_in_corpus","","1.03","extraction:llm"
"snow_00737","WangAgentsSE2025","","Wang, Y., Huang, Y., Guo, D., Zhang, H., Zheng, Z.","Sparsecoder: Identifier-aware sparse transformer for file-level code summarization.","2024","2401.14727","excluded_via_snowball","doi:2401.14727","","extraction:llm"
"snow_00738","WangAgentsSE2025","","Wang, Y., Li, H.","Code completion by modeling flattened abstract syntax trees as graphs.","2021","10.1609/aaai.v35i16.17650","excluded_via_snowball","doi:10.1609/aaai.v35i16.17650","1.03","extraction:llm"
"snow_00739","WangAgentsSE2025","","Wang, Z., Li, J., Li, G., Jin, Z.","Chatcoder: Chat-based refine requirement improves llms’ code generation.","2023","2311.00272","excluded_via_snowball","doi:2311.00272","","extraction:llm"
"snow_00740","WangAgentsSE2025","","Wang, B., Ren, C., Yang, J., Liang, X., Bai, J., Zhang, Q.-W., Yan, Z., Li, Z.","Mac-sql: Multi-agent collaboration for text-to-sql.","2023","2312.11242","excluded_via_snowball","doi:2312.11242","","extraction:llm"
"snow_00741","WangAgentsSE2025","","Wang, Y., Shi, E., Du, L., Yang, X., Hu, Y., Han, S., Zhang, H., Zhang, D.","Cocosum: Contextual code summarization with multi-relational graph neural network.","2021","2107.01933","excluded_via_snowball","doi:2107.01933","","extraction:llm"
"snow_00742","WangAgentsSE2025","","Wang, Y., Wang, Y., Guo, D., Chen, J., Zhang, R., Ma, Y., Zheng, Z.","Rlcoder: Reinforcement learning for repository-level code completion.","2024","2407.19487","excluded_via_snowball","doi:2407.19487","","extraction:llm"
"snow_00743","WangAgentsSE2025","","Wang, X., Wang, Z., Liu, J., Chen, Y., Yuan, L., Peng, H., Ji, H.","Mint: Evaluating llms in multi-turn interaction with tools and language feedback.","2023","","excluded_via_snowball","hash:b69ed4bd0253","0.463","extraction:llm;crossref_no_match"
"snow_00744","WangAgentsSE2025","","Wei, Y., Wang, Z., Liu, J., Ding, Y., Zhang, L.","Magicoder: Source code is all you need.","2023","","excluded_via_snowball","hash:988272b2732e","0.456","extraction:llm;crossref_no_match"
"snow_00745","WangAgentsSE2025","","Wu, Z., Wang, Y., Ye, J., Kong, L.","Self-adaptive in-context learning: An information compression perspective for in-context example selection and ordering.","2022","10.18653/v1/2023.acl-long.79","excluded_via_snowball","doi:10.18653/v1/2023.acl-long.79","1.0","extraction:llm"
"snow_00746","WangAgentsSE2025","","Wei, Y., Xia, C., Zhang, L.","Copiloting the copilots: Fusing large language models with completion engines for automated program repair.","2023","10.1145/3611643.3616271","excluded_via_snowball","doi:10.1145/3611643.3616271","1.03","extraction:llm"
"snow_00747","WangAgentsSE2025","","Wang, C., Zhang, J., Feng, Y., Li, T., Sun, W., Liu, Y., Peng, X.","Teaching Code LLMs to Use Autocompletion Tools in Repository-Level Code Generation.","2024","10.1145/3714462","excluded_via_snowball","doi:10.1145/3714462","1.0","extraction:llm"
"snow_00748","WangAgentsSE2025","","Weyssow, M., Zhou, X., Kim, K., Lo, D., Sahraoui, H.A.","Exploring parameter-efficient fine-tuning techniques for code generation with large language models.","2023","2308.10462","excluded_via_snowball","doi:2308.10462","","extraction:llm"
"snow_00749","WangAgentsSE2025","","Xia, C., Ding, Y., Zhang, L.","The plastic surgery hypothesis in the era of large language models.","2023","10.1109/ase56229.2023.00047","excluded_via_snowball","doi:10.1109/ase56229.2023.00047","1.03","extraction:llm"
"snow_00750","WangAgentsSE2025","","Xia, C., Ding, Y., Zhang, L.","Revisiting the plastic surgery hypothesis via large language models.","2023","2303.10494","excluded_via_snowball","doi:2303.10494","","extraction:llm"
"snow_00751","WangAgentsSE2025","","Xie, Y., Lin, T., Xu, H.","User interface code retrieval: A novel visual-representation-aware approach.","2019","10.1109/access.2019.2951637","excluded_via_snowball","doi:10.1109/access.2019.2951637","1.03","extraction:llm"
"snow_00752","WangAgentsSE2025","","Xu, C., Sun, Q., Zheng, K., Geng, X., Zhao, P., Feng, J., Tao, C., Jiang, D.","Wizardlm: Empowering large language models to follow complex instructions.","2023","2304.12244","excluded_via_snowball","doi:2304.12244","","extraction:llm"
"snow_00753","WangAgentsSE2025","","Ye, X., Yavuz, S., Hashimoto, K., Zhou, Y., Xiong, C.","Rng-kbqa: Generation augmented iterative ranking for knowledge base question answering.","2021","2109.08678","excluded_via_snowball","doi:2109.08678","","extraction:llm"
"snow_00754","WangAgentsSE2025","","Yang, G., Zhou, Y., Chen, X., Zhang, X., Zhuo, T.Y., Chen, T.","Chain-of-thought in neural code generation: From and for lightweight language models.","2023","10.1109/tse.2024.3440503","already_in_corpus","","1.0","extraction:llm"
"snow_00755","WangAgentsSE2025","","Yang, L., Zhang, S., Yu, Z., Bao, G., Wang, Y., Wang, J., Xu, R., Ye, W., Xie, X., Chen, W., Zhang, Y.","Supervised knowledge makes large language models better in-context learners.","2023","","excluded_via_snowball","hash:f8c8cc833cd6","0.6","extraction:llm;crossref_no_match"
"snow_00756","WangAgentsSE2025","","Zhou, S., Alon, U., Xu, F.F., Wang, Z., Jiang, Z., Neubig, G.","Docprompting: Generating code by retrieving the docs.","2022","","excluded_via_snowball","hash:4ee312108c34","0.309","extraction:llm;crossref_no_match"
"snow_00757","WangAgentsSE2025","","Zhang, H., Babar, M.A., Tell, P.","Identifying relevant studies in software engineering.","2011","10.1016/j.infsof.2010.12.010","excluded_via_snowball","doi:10.1016/j.infsof.2010.12.010","1.03","extraction:llm"
"snow_00758","WangAgentsSE2025","","Zan, D., Chen, B., Lin, Z., Guan, B., Wang, Y., Lou, J.-G.","When language model meets private library.","2022","10.18653/v1/2022.findings-emnlp.21","excluded_via_snowball","doi:10.18653/v1/2022.findings-emnlp.21","1.03","extraction:llm"
"snow_00759","WangAgentsSE2025","","Zhou, X., Cao, S., Sun, X., Lo, D.","Large language model for vulnerability detection and repair: Literature review and roadmap.","2024","2404.02525","excluded_via_snowball","doi:2404.02525","","extraction:llm"
"snow_00760","WangAgentsSE2025","","Zan, D., Chen, B., Yang, D., Lin, Z., Kim, M., Guan, B., Wang, Y., Chen, W., Lou, J.-G.","Cert: continual pre-training on sketches for library-oriented code generation.","2022","2206.06888","excluded_via_snowball","doi:2206.06888","","extraction:llm"
"snow_00761","WangAgentsSE2025","","Zhang, F., Chen, B., Zhang, Y., Liu, J., Zan, D., Mao, Y., Lou, J.-G., Chen, W.","Repocoder: Repository-level code completion through iterative retrieval and generation.","2023","10.18653/v1/2023.emnlp-main.151","excluded_via_snowball","doi:10.18653/v1/2023.emnlp-main.151","1.03","extraction:llm"
"snow_00762","WangAgentsSE2025","","Zhong, W., Guo, L., Gao, Q., Ye, H., Wang, Y.","Memorybank: Enhancing large language models with long-term memory.","2024","10.1609/aaai.v38i17.29946","excluded_via_snowball","doi:10.1609/aaai.v38i17.29946","1.03","extraction:llm"
"snow_00763","WangAgentsSE2025","","Zhao, R., Li, X., Joty, S., Qin, C., Bing, L.","Verify-and-edit: A knowledge-enhanced chain-of-thought framework.","2023","2305.03268","excluded_via_snowball","doi:2305.03268","","extraction:llm"
"snow_00764","WangAgentsSE2025","","Zhang, Y., Li, G., Jin, Z., Xing, Y.","Neural program repair with program dependence analysis and effective filter mechanism.","2023","2305.09315","excluded_via_snowball","doi:2305.09315","","extraction:llm"
"snow_00765","WangAgentsSE2025","","Zhang, K., Li, G., Li, J., Li, Z., Jin, Z.","Toolcoder: Teach code generation models to use api search tools.","2023","2305.04032","excluded_via_snowball","doi:2305.04032","","extraction:llm"
