"paper_id","doi","title","venue","scis_rank","safe_filename","status","source","pdf_url","attempts","first_attempt_date","last_attempt_date","retrieved_at","file_size_bytes","notes"
"doi:10.1145/3798166","10.1145/3798166","On the Use of Agentic Coding: An Empirical Study of Pull Requests on GitHub","ACM Trans. Softw. Eng. Methodol.","A*","doi_10.1145_3798166.pdf","retrieved","existing_on_disk","","3","2026-04-16","2026-04-16","2026-04-16T07:22:41.212057+00:00","1837697","valid_pdf_1837697bytes"
"doi:10.1145/3643773","10.1145/3643773","Generative AI for Pull Request Descriptions: Adoption, Impact, and Developer Interventions","Proc. ACM Softw. Eng.","Not found","doi_10.1145_3643773.pdf","retrieved","semantic_scholar","https://arxiv.org/pdf/2402.08967","2","2026-04-16","2026-04-16","2026-04-16T04:15:41.633616+00:00","1202890","unpaywall_ok; download_http_403; semscholar_ok; download_ok; valid_pdf_1202890bytes"
"doi:10.1145/3520312.3534864","10.1145/3520312.3534864","Productivity assessment of neural code completion","Proceedings of the 6th ACM SIGPLAN International Symposium on Machine Programming","Not found","doi_10.1145_3520312.3534864.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2205.06537.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:46:25.382606+00:00","995109","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_match_overlap=1.00_id=2205.06537; download_ok_url0; valid_pdf_995109bytes"
"doi:10.1145/3798163","10.1145/3798163","Unveiling the Role of ChatGPT in Software Development: Insights from Developer-ChatGPT Interactions on GitHub","ACM Trans. Softw. Eng. Methodol.","A*","doi_10.1145_3798163.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2505.03901.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:46:30.189093+00:00","4195162","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_match_overlap=1.00_id=2505.03901; download_ok_url0; valid_pdf_4195162bytes"
"doi:10.1145/3643758","10.1145/3643758","Rocks Coding, Not Development: A Human-Centric, Experimental Evaluation of LLM-Supported SE Tasks","Proc. ACM Softw. Eng.","Not found","doi_10.1145_3643758.pdf","retrieved","semantic_scholar","https://arxiv.org/pdf/2402.05650","2","2026-04-16","2026-04-16","2026-04-16T04:15:59.920013+00:00","2327351","unpaywall_ok; download_http_403; semscholar_ok; download_ok; valid_pdf_2327351bytes"
"doi:10.1145/3779657.3779692","10.1145/3779657.3779692","Authentic Teaching and Assessment: Simulation of an Off-Shoring Project with Geographically Distributed Teams","Proceedings of the 2025 7th World Symposium on Software Engineering","Not found","doi_10.1145_3779657.3779692.pdf","failed","unpaywall","https://doi.org/10.1145/3779657.3779692","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_4_urls; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3701625.3701687","10.1145/3701625.3701687","Exploring the Use of Large Language Models in Requirements Engineering Education: An Experience Report with ChatGPT 3.5","Proceedings of the XXIII Brazilian Symposium on Software Quality","Not found","doi_10.1145_3701625.3701687.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3772318.3790302","10.1145/3772318.3790302","Robust Methods for Developer Screening in Rapidly Evolving AI Contexts","Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772318.3790302.pdf","failed","unpaywall","https://doi.org/10.1145/3772318.3790302","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_4_urls; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3704611.3704621","10.1145/3704611.3704621","Towards an AI-Assisted Software Developer: The Perspective on Use of ChatGPT for Programming in the Philippines","Proceedings of the Asian CHI Symposium 2024","A*","doi_10.1145_3704611.3704621.pdf","retrieved","existing_on_disk","https://dl.acm.org/doi/pdf/10.1145/3704611.3704621","4","2026-04-16","2026-04-16","2026-04-16T08:53:02.647583+00:00","319436","valid_pdf_319436bytes"
"doi:10.1145/3801972","10.1145/3801972","""Should I Give Up Now?"" Investigating LLM Pitfalls in Software Engineering","ACM Trans. Softw. Eng. Methodol.","A*","doi_10.1145_3801972.pdf","retrieved","unpaywall","https://arxiv.org/pdf/2411.09916","2","2026-04-16","2026-04-16","2026-04-16T04:16:20.654292+00:00","2155986","unpaywall_ok; download_ok; valid_pdf_2155986bytes"
"doi:10.1145/3772318.3790459","10.1145/3772318.3790459","TurnStyle: A Framework for Analyzing Human Conversational Behaviors to Predict Success in LLM-Assisted Tasks","Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772318.3790459.pdf","retrieved","existing_on_disk","","4","2026-04-16","2026-04-16","2026-04-16T08:53:02.647739+00:00","903654","valid_pdf_903654bytes"
"doi:10.1145/3701625.3701657","10.1145/3701625.3701657","AI in Service of Software Quality: How ChatGPT and Personas Are Transforming Exploratory Testing","Proceedings of the XXIII Brazilian Symposium on Software Quality","Not found","doi_10.1145_3701625.3701657.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3660788","10.1145/3660788","Beyond Code Generation: An Observational Study of ChatGPT Usage in Software Engineering Practice","Proc. ACM Softw. Eng.","Not found","doi_10.1145_3660788.pdf","retrieved","unpaywall","https://research.chalmers.se/publication/544306/file/544306_Fulltext.pdf","2","2026-04-16","2026-04-16","2026-04-16T04:16:29.592375+00:00","601795","unpaywall_ok; download_ok; valid_pdf_601795bytes"
"doi:10.1145/3772363.3799079","10.1145/3772363.3799079","""AI does not understand the real world."": AI Augmented Software Development","Proceedings of the Extended Abstracts of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772363.3799079.pdf","retrieved","existing_on_disk","https://doi.org/10.1145/3772363.3799079","4","2026-04-16","2026-04-16","2026-04-16T08:53:02.647932+00:00","420214","valid_pdf_420214bytes"
"doi:10.1145/3613372.3614189","10.1145/3613372.3614189","A Report on the Use of ChatGPT in Software Engineering and Systems Analysis Courses","Proceedings of the XXXVII Brazilian Symposium on Software Engineering","Not found","doi_10.1145_3613372.3614189.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3709016.3737802","10.1145/3709016.3737802","Evaluating Capabilities and Perspectives of Generative AI Tools in Smart Contract Development","Proceedings of the 7th ACM International Symposium on Blockchain and Secure Critical Infrastructure","Not found","doi_10.1145_3709016.3737802.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3658321.3658367","10.1145/3658321.3658367","How Do Information Technology Professionals Use Generative Artificial Intelligence?","Proceedings of the 20th Brazilian Symposium on Information Systems","Not found","doi_10.1145_3658321.3658367.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3772318.3790874","10.1145/3772318.3790874","RAG Without the Lag: Enabling ""What-If"" Analysis for Retrieval-Augmented Generation Pipelines","Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772318.3790874.pdf","retrieved","existing_on_disk","https://doi.org/10.1145/3772318.3790874","4","2026-04-16","2026-04-16","2026-04-16T08:53:02.648192+00:00","27937680","valid_pdf_27937680bytes"
"doi:10.1145/3772318.3790622","10.1145/3772318.3790622","Campus AI vs. Commercial AI: Comparing How Students and Employees Perceive their University’s LLM Chatbot vs. ChatGPT","Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772318.3790622.pdf","retrieved","existing_on_disk","https://doi.org/10.1145/3772318.3790622","4","2026-04-16","2026-04-16","2026-04-16T08:53:02.648349+00:00","1344141","valid_pdf_1344141bytes"
"doi:10.1145/3772318.3790974","10.1145/3772318.3790974","Cerebra: Aligning Implicit Knowledge in Interactive SQL Authoring","Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772318.3790974.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2603.21363.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:49:02.735082+00:00","6900521","unpaywall_ok; download_failed_all_4_urls; semscholar_rate_limited; arxiv_not_preprint; arxiv_search_match_overlap=1.00_id=2603.21363; download_ok_url0; valid_pdf_6900521bytes"
"doi:10.1145/3772363.3798597","10.1145/3772363.3798597","Reframing Human–AI Interaction through Tangible, Multisensory Interfaces","Proceedings of the Extended Abstracts of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772363.3798597.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3807953","10.1145/3807953","The Obvious Invisible Threat: Vulnerabilities of LLM-Powered GUI Agents to Adversarial UI Manipulations in Web Interaction Tasks","ACM Trans. AI Secur. Priv.","Not found","doi_10.1145_3807953.pdf","retrieved","manual_on_disk","","2","2026-04-16","2026-04-16","2026-04-16T07:11:33.887313+00:00","11255564","found_on_disk; valid_pdf_11255564bytes"
"doi:10.1145/3742413.3789151","10.1145/3742413.3789151","ImpReSS: Designing and Evaluating a Lightweight Implicit Recommender System in Conversational Support Agents","Proceedings of the 31st International Conference on Intelligent User Interfaces","Not found","doi_10.1145_3742413.3789151.pdf","retrieved","manual_on_disk","https://doi.org/10.1145/3742413.3789151","2","2026-04-16","2026-04-16","2026-04-16T07:11:33.903187+00:00","5132142","found_on_disk; valid_pdf_5132142bytes"
"doi:10.1145/3742413.3789090","10.1145/3742413.3789090","Embodied Digital Therapists with LLM Personalization for Aphasia Rehabilitation: Characterizing Human-AI Collaboration Boundaries","Proceedings of the 31st International Conference on Intelligent User Interfaces","Not found","doi_10.1145_3742413.3789090.pdf","failed","unpaywall","https://doi.org/10.1145/3742413.3789090","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_4_urls; semscholar_rate_limited; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3772318.3791441","10.1145/3772318.3791441","Debugging Defective Visualizations: Empirical Insights Informing a Human-AI Co‑Debugging System","Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772318.3791441.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2412.07673.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:49:48.056465+00:00","7949351","unpaywall_ok; download_failed_all_4_urls; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_match_overlap=0.90_id=2412.07673; download_ok_url0; valid_pdf_7949351bytes"
"doi:10.1145/3772363.3798531","10.1145/3772363.3798531","XAgen: An Explainability Tool for Identifying and Correcting Failures in Multi-Agent Workflows","Proceedings of the Extended Abstracts of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772363.3798531.pdf","retrieved","manual_on_disk","","2","2026-04-16","2026-04-16","2026-04-16T07:12:12.619232+00:00","5066338","found_on_disk; valid_pdf_5066338bytes"
"doi:10.1145/3772318.3791365","10.1145/3772318.3791365","Invisible Saboteurs: Sycophantic LLMs Mislead Novices in Problem-Solving Tasks","Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772318.3791365.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2510.03667.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:50:13.290770+00:00","2565691","unpaywall_ok; download_failed_all_4_urls; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_match_overlap=1.00_id=2510.03667; download_ok_url0; valid_pdf_2565691bytes"
"doi:10.1145/3801978","10.1145/3801978","AI Can See What You Can't See: How LLM-Agents Complement Human-Based Gender-Inclusive Usability Testing","ACM Trans. Interact. Intell. Syst.","Not found","doi_10.1145_3801978.pdf","retrieved","manual_on_disk","","2","2026-04-16","2026-04-16","2026-04-16T07:12:31.349578+00:00","825844","found_on_disk; valid_pdf_825844bytes"
"doi:10.1145/3772318.3790500","10.1145/3772318.3790500","Botender: Supporting Communities in Collaboratively Designing AI Agents through Case-Based Provocations","Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772318.3790500.pdf","retrieved","existing_on_disk","https://doi.org/10.1145/3772318.3790500","4","2026-04-16","2026-04-16","2026-04-16T08:53:02.648720+00:00","2436692","valid_pdf_2436692bytes"
"doi:10.1145/3772363.3798953","10.1145/3772363.3798953","""To LLM, or Not to LLM?"": How Designers and Developers Navigate LLMs as Tools or Teammates","Proceedings of the Extended Abstracts of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772363.3798953.pdf","retrieved","existing_on_disk","","4","2026-04-16","2026-04-16","2026-04-16T08:53:02.648838+00:00","4298915","valid_pdf_4298915bytes"
"doi:10.1145/3772318.3790641","10.1145/3772318.3790641","JustShape: Exploring Co-Speech Gestures for Multimodal LLM-Powered 3D Parametric Modeling","Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772318.3790641.pdf","retrieved","existing_on_disk","","4","2026-04-16","2026-04-16","2026-04-16T08:53:02.648952+00:00","21294322","valid_pdf_21294322bytes"
"doi:10.1145/3742413.3789120","10.1145/3742413.3789120","Neural Transparency: Mechanistic Interpretability Interfaces for Anticipating Model Behaviors for Personalized AI","Proceedings of the 31st International Conference on Intelligent User Interfaces","Not found","doi_10.1145_3742413.3789120.pdf","failed","unpaywall","https://doi.org/10.1145/3742413.3789120","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_4_urls; semscholar_not_found; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3770581","10.1145/3770581","Integrating Various Software Artifacts for Better LLM-based Bug Localization and Program Repair","ACM Trans. Softw. Eng. Methodol.","A*","doi_10.1145_3770581.pdf","retrieved","manual_on_disk","","3","2026-04-16","2026-04-16","2026-04-16T08:51:00.592101+00:00","17750778","found_on_disk; valid_pdf_17750778bytes"
"doi:10.1145/3772318.3790631","10.1145/3772318.3790631","FeelWave: Enabling Emotion-Aware Voice Interaction through Noise-Robust mmWave Emotion Sensing","Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772318.3790631.pdf","retrieved","manual_on_disk","https://doi.org/10.1145/3772318.3790631","3","2026-04-16","2026-04-16","2026-04-16T08:51:00.607775+00:00","74028809","found_on_disk; valid_pdf_74028809bytes"
"doi:10.1145/3742413.3789130","10.1145/3742413.3789130","Smarter Together: Enhancing Human-AI Collaborative Grading With Teacher-Cognition Multi-Agent LLM Framework","Proceedings of the 31st International Conference on Intelligent User Interfaces","Not found","doi_10.1145_3742413.3789130.pdf","retrieved","manual_on_disk","https://doi.org/10.1145/3742413.3789130","2","2026-04-16","2026-04-16","2026-04-16T07:13:34.790340+00:00","5270723","found_on_disk; valid_pdf_5270723bytes"
"doi:10.1145/3772363.3798543","10.1145/3772363.3798543","PersonaCite: VoC-Grounded Interviewable Agentic Synthetic AI Personas for Verifiable User and Design Research","Proceedings of the Extended Abstracts of the 2026 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3772363.3798543.pdf","retrieved","manual_on_disk","https://doi.org/10.1145/3772363.3798543","2","2026-04-16","2026-04-16","2026-04-16T07:13:34.806828+00:00","1921503","found_on_disk; valid_pdf_1921503bytes"
